x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
-1.1555052125922598,0.5481772305401006,0.5037445830386927,1.5259393831196972,0.5580390555043152,0.2769964358124854,-1.014195645216753,-1.2281131155238365,-1.8277931615651324,-0.2720601031685475,-0.48574804114717746,-1.0653818975973504,0.7558607890940764,1.1190683952165492,1.4154452595696188,0.23716447248441114,1.5344927621407327,-0.4386917255343991,-1.3671228166800693,0.41365818877512417,237.56505288739424
-1.6582422077392058,0.1507879177817883,-2.649802049872421,0.26750010890969367,0.5374995418216206,-1.3613497593437982,-0.8104550305829228,-0.3303360422096218,-0.40124103411109646,0.11881118154044057,-1.391765401644443,-1.349556055664061,1.1494608275998421,0.4659334983282115,-0.07250767425391208,-0.6545511273607006,0.310868067615216,-1.2654013201224334,0.5373926848826339,1.5516666458493507,-231.0936603572776
1.5738528662930116,0.8162672778066018,0.9067707265975823,0.8783498947171572,-1.2636822864056092,0.9888871081807529,-0.8111891059735566,0.5590676315684652,-0.027107499805147237,0.5091400683110106,-3.27653597153815,-1.7226282058584772,-0.45250652181237416,-0.5801370557656269,0.5939394790986189,1.6333014402958754,-0.2676936341710099,0.697288698662847,-0.5448384658417347,1.8536056296031573,81.0830473659143
0.4718620639257757,1.361985405972015,-1.8378907401224762,0.8806499910552714,0.45760161374948666,-0.5428662612301465,1.8126861168702089,0.07664777212850689,-0.015511900344640554,-1.0554628186479156,1.5667384547344054,0.9188002286979126,-0.46733717928321494,-1.1645802770102776,0.2389574647488557,-0.2234671322352534,0.5200735642804403,-1.6438451032176014,-0.39947625723013164,1.4836312462949464,-193.16007430423358
0.09729075670091883,-0.06707324390687414,-0.7364307059112785,-0.7236859968846625,0.20615349927093848,0.05669004684207861,0.41798293600677405,-1.3365048560957875,0.6718172093392856,-2.2568965411766237,-1.020636434802497,-0.01631903494678711,0.13312134157559488,0.7315671037344068,0.14444889251135412,0.5281063286351074,-0.6348297852562522,-0.5740588882903095,0.7483664409594977,-0.1750381276260904,-250.11947676336572
0.6126858727161253,0.8938976866616472,-0.40477358564916055,-0.77396658539221,-1.044163227714192,0.4607256821869089,0.497784275898575,1.4783170296322863,0.5210111289469785,0.27925246533018916,0.22899618757608942,-0.08552450799942068,0.3816627026204729,0.7462769208492357,-0.41821047425687163,-0.48539411761104206,0.5802942254776493,0.2783348749412568,-0.5871457370511807,0.06812130345252322,-119.72957646297034
-0.08918771154322312,-0.9311850190602741,-1.0336236147839664,0.5250223579165397,1.7220656567770356,-0.16002644007180025,1.0244578766729309,0.5964372887789878,0.03148444538679835,1.0400346546797181,-0.9723140343130051,-0.9035325557192622,2.1337294073850566,-0.2644103416058648,-0.2223213212055922,2.0670077723636497,-1.112661302502793,-0.29031504701447514,0.12987327301505053,-1.4850573797608102,116.36835676084753
-1.9846430183377768,0.3876895572727517,-0.6708895797754172,0.7012437246556779,1.0918990888494113,0.09284873252988844,0.5010357664528444,-0.11633150421511722,-1.3758871164759023,0.1967326342796719,1.6273698853822962,0.40745215843892657,-0.752389678288864,0.39841283087417834,0.1328782255954926,-0.16456484132825236,0.04010540695638378,-0.33792131965982336,-0.4268459439469388,0.5258168760214629,104.55300183828292
0.25024906205577013,-0.26693029708991867,1.0745705813206783,-0.0005645700478267954,-0.9026121575032758,-0.15220201864322097,-2.618865271188029,-1.4767039023331745,-0.8788541288600943,-0.4511327393253984,-1.2992954543449213,0.13563032840085465,-0.5407652883075715,0.2997744771526993,-0.5293131075940637,0.9733734684798576,-0.123084388334912,1.366387687518492,1.052908483432669,1.3727653503802275,-69.9667205810367
0.061877550861435225,-0.3306044847645389,-0.5794408332066239,0.10336412352921052,0.1452197647775712,0.2702009379291706,-0.3205006235312481,-1.6273529975720802,1.2970281782617696,1.2474104329404712,0.44996917788499324,0.916957954418479,0.8765475031970569,1.0911526332936248,-0.6141603789063563,-0.04410245484275594,0.8274430708252992,-0.7926313951450186,-2.3080736500230046,0.23801165766534502,69.60172419957411
-0.7683204612573458,0.2411367536168395,-0.1911785995598664,0.3065668699396825,-1.3112071694435308,1.4140860710134104,0.365471553263247,0.7794930166798222,-1.3861135133683495,0.5701920717082045,-1.2341215360240119,0.18762452491688897,0.24425601732336075,-1.4712789711513339,0.39536570562621554,0.14048743153622384,0.1474202719685157,0.6783776557139399,1.1937217056346199,-0.5790321356840472,-16.253703531864865
-0.4444154113328859,-0.575867207255182,0.9764282333350947,0.07662014283665607,0.5669495019308537,0.24774617597728532,1.4056000270768136,0.8004628092356243,-0.012445533842941406,0.8315886740124517,-0.5032988053485017,-0.6248111113617288,1.30524776661912,0.4316131015692883,-1.5891810173552536,0.10403439515258571,2.128169760887992,1.3443485878305732,0.2176801834462538,-0.15152481961433384,87.82392250738202
1.2076138731519817,0.1470560725439441,0.6702647880510343,-1.1339532119214273,-0.15981035928405074,0.8201195490860919,-0.6056713373609791,-0.08857549426561644,-0.5844424507723988,-0.3439141481121495,0.5575999195394369,0.15863588185166205,1.0314576833805569,0.006106797875240614,-0.39754826424738865,-2.560385371425108,-1.9658479562513032,-1.4437290722661902,-0.1464116233403177,-0.31489242868806316,-16.23190451058627
-1.259340899693757,-0.6258268017235077,-0.19747838235311177,0.04732931765750365,0.662498163584616,0.09008670557488563,-0.1489420726653057,0.27888022726764855,-0.19642738213926295,-2.681497398052121,-2.504047681707311,-0.8532072084087994,0.9237571907486257,-0.2521712826247709,-0.6416337259695484,-0.2614436981986877,-0.5628187526737445,-0.8828868113072158,1.3936404981345079,-0.38390137861943063,-280.5865654320737
